Москва,sale,flat,9,21,3,117.0,-1,0,115000000,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,4,6,4,216.0,-1,0,395000000,Якиманка,Софийская набережная,18,Боровицкая,"Золотой, жилой квартал",Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,46,2,63.8,-1,0,44757291,Дорогомилово,Кутузовский проезд,16А/1,Фили,River Park Кутузовский,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,13,41,1,41.5,-1,0,31000000,Хорошевский,Ленинградский проспект,37/6,Аэропорт,Прайм Парк,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,13,20,3,130.2,-1,0,155000000,Пресненский, Костикова,4к1,Улица 1905 года,Lucky,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,11,1,55.8,-1,0,52675646,Даниловский,,,Павелецкая,Опус ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,4,5,3,150.8,-1,0,195000000,Пресненский,Леонтьевский переулок,11,Тверская,Леонтьевский 11,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,17,1,35.4,-1,0,14990000,, Эдварда Грига,15,Потапово,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,9,21,2,74.2,-1,0,36448375,Щукино,Щукинская ,,Щукинская,Интонация,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,11,14,3,100.0,-1,0,215000000,Хамовники, Усачева,15А,Спортивная,Садовые кварталы,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,15,28,2,64.5,-1,0,49000000,Раменки,Винницкая ,8к2,Раменки,Настоящее,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,4,20,3,103.7,-1,0,40291971,Филевский парк,Береговой проезд,2,Фили,Береговой-2,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,20,1,59.0,-1,0,61800000,Пресненский, Костикова,4к6,Улица 1905 года,Lucky,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,34,59,4,165.0,-1,0,50500000,Ростокино,проспект Мира,188Бк3,Ростокино,Триколор,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,7,9,2,69.9,-1,0,69134455,Таганский,Серебрянический переулок,8,Китай-город,Титул на Серебрянической,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,4,14,3,105.0,-1,0,160000000,Хамовники, Усачева,11,Спортивная,Садовые кварталы,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,40,51,3,78.0,-1,0,37200000,Раменки,Мичуринский проспект,56,Раменки,"Небо — Небоскребы на Мичуринском, 56",Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,4,6,3,264.6,-1,0,661500000,Пресненский,Трехпрудный переулок,9С2,Пушкинская,Клубный дом Левенсон,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,8,5,222.0,-1,0,257000000,Раменки,Мосфильмовская ,1А,Ломоносовский проспект,Вишневый сад,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,20,38,5,216.6,-1,0,130000000,Раменки,Мосфильмовская ,70к1,Ломоносовский проспект,Воробьевы Горы,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,7,13,1,45.3,-1,0,27171760,Южнопортовый,,к2,Дубровка,Шампайн ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,11,16,3,100.0,-1,0,215000000,Хамовники, Усачева,15А,Спортивная,Садовые кварталы,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,6,12,3,120.9,-1,0,72200000,Мещанский,Протопоповский переулок,17С2,Проспект Мира,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,23,26,1,35.67,-1,0,21910000,Марфино, Академика Королева,21,Бутырская,Дом Достижение,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,5,24,5,182.0,-1,0,145000000,Раменки,Ломоносовский проспект,25к3,Университет,Dominion,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,21,36,3,86.5,-1,0,48900000,Хорошево-Мневники,Шелепихинская набережная,34к1зд5,Шелепиха,Сердце Столицы,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,15,1,30.8,-1,0,26977720,Даниловский, Серпуховский Вал,7с16,Тульская,Дом 7 Даниловский,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,22,53,3,153.0,-1,0,167970000,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,9,4,150.5,-1,0,230000000,Тверской, Фадеева,4А,Новослободская,Итальянский Квартал,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,5,2,178.6,-1,0,150400000,Арбат, Арбат,39,Смоленская,Artisan,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,5,21,3,119.0,-1,0,112000000,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,7,14,4,172.5,-1,0,129000000,Пресненский, Заморенова,21,Краснопресненская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,8,9,2,42.8,-1,0,29005560,Марьина роща,,,Марьина Роща,Мод ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,37,37,2,48.0,-1,0,42500000,Хорошевский,Ленинградский проспект,37/6,Аэропорт,Прайм Парк,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,23,24,4,123.0,-1,0,95000000,Фили-Давыдково,Кастанаевская ,66,Кунцевская,Shome,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,26,1,23.9,-1,0,22602971,Даниловский,,,Павелецкая,Хай Лайф ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,14,3,166.3,-1,0,290000000,Хамовники,переулок 1-й Тружеников,16,Киевская,Brodsky,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,12,22,4,160.0,-1,0,94000000,Пресненский,Шмитовский проезд,16С2,Москва-Сити,Шмитовский 16,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,15,2,40.94,-1,0,18629584,Преображенское,Жилой комплекс Преображенская площадь,,Преображенская площадь,Преображенская площадь,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,7,21,4,137.0,-1,0,150000000,Пресненский,2-я Звенигородская ,12С19,Улица 1905 года,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,27,31,5,212.0,-1,0,115000000,Очаково-Матвеевское,Нежинская ,1к1,Давыдково,Кутузовская Ривьера,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,16,34,1,31.2,-1,0,15178800,Нагорный,,2,Нагорная,Твелв ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,15,2,58.54,-1,0,61000000,Пресненский, Костикова,4к4,Улица 1905 года,Lucky,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,25,30,3,134.0,-1,0,68000000,Проспект Вернадского,проспект Вернадского,37к1А,Проспект Вернадского,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,5,5,3,183.1,-1,0,174494300,Арбат,Поварская ,8/1к1,Арбатская,De Luxe квартал апартаментов Театральный Дом,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,35,40,3,100.0,-1,0,94350000,Хорошевский,Ленинградский проспект,37/3,Аэропорт,Прайм Парк,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,21,26,4,139.0,-1,0,170000000,Очаково-Матвеевское,Нежинская ,5к2,Матвеевская,Городские резиденции SPIRES,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,22,28,2,47.9,-1,0,22081900,Хорошево-Мневники, Генерала Глаголева,,Народное Ополчение,CRYSTAL Трилогия,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,24,40,4,138.0,-1,0,135000000,Хорошевский,Ленинградский проспект,37/5,Аэропорт,Прайм Парк,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,11,18,5,169.5,-1,0,150000000,Раменки,Мосфильмовская ,88к6,Матвеевская,Мосфильмовский,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,9,21,1,37.7,-1,0,19905600,Лефортово,,,Площадь Ильича,Символ ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,6,21,3,112.5,-1,0,150000000,Пресненский, Костикова,4к1,Улица 1905 года,Lucky,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,9,14,2,77.0,-1,0,62000000,Раменки,проспект Генерала Дорохова,39к1Г,Минская,Собрание клубных домов West Garden,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,5,11,2,75.79,-1,0,56842500,Филевский парк,,,Фили,Фили Сити ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,21,3,126.0,-1,0,160000000,Пресненский,2-я Звенигородская ,14,Улица 1905 года,Lucky,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,7,3,137.1,-1,0,650000000,Пресненский,Малая Бронная ,15Б,Пушкинская,Малая Бронная 15,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,7,36,1,40.9,-1,0,30348986,Беговой,Ленинградский проспект,вл8,Белорусская,Slava,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,4,21,2,54.0,-1,0,58000000,Пресненский,2-я Звенигородская ,14,Улица 1905 года,Lucky,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,5,21,4,222.8,-1,0,111400000,Пресненский,Большой Тишинский переулок,10С1,Баррикадная,"Большой Тишинский переулок, 10с1",Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,14,2,50.8,-1,0,42316400,Дорогомилово,1-й Можайский тупик,8АС1,Киевская,D'ORO MILLE,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,7,21,3,82.0,-1,0,103000000,Пресненский,2-я Звенигородская ,14,Улица 1905 года,Lucky,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,5,7,4,136.9,-1,0,220000000,Якиманка,2-й Спасоналивковский переулок,6,Октябрьская,Полянка/44,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,11,23,2,44.1,-1,0,21442875,Очаково-Матвеевское,Очаково мкр,,Озёрная,ОМ ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,14,21,4,165.0,-1,0,200000000,Пресненский, Костикова,4к4,Улица 1905 года,Lucky,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,4,4,212.1,-1,0,490000000,Раменки,Минская ,2Вк5,Минская,Снегири Эко,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,8,59,3,56.1,-1,0,Не указано,Можайский,,,Давыдково,Веер ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,21,2,71.9,-1,0,65000000,Пресненский, Костикова,4к1,Улица 1905 года,Lucky,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,17,17,5,310.0,-1,0,330000000,Пресненский,Звенигородское шоссе,11,Улица 1905 года,Дизайнерский дом Eleven,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,7,28,2,41.3,-1,0,17106460,Хорошево-Мневники,,,Полежаевская,Эмоушен ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,35,41,3,98.0,-1,0,95000000,Хорошевский,Ленинградский проспект,37/3,Аэропорт,Прайм Парк,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,14,5,139.0,-1,0,99000000,Раменки,проспект Генерала Дорохова,39к1,Минская,Собрание клубных домов West Garden,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,5,43,3,84.79,-1,0,37441144,Савеловский,2-я Хуторская ,34,Дмитровская,SYMPHONY 34,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,15,2,58.54,-1,0,61000000,Пресненский, Костикова,4к4,Улица 1905 года,Lucky,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,7,8,5,457.5,-1,0,869326200,Тверской,переулок Брюсов,19,Тверская,Брюсов 19,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,11,25,3,109.2,-1,0,89544000,Фили-Давыдково,Малая Филевская ,46,Кунцевская,Springs,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,5,21,2,117.0,-1,0,115000000,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,10,10,5,178.0,-1,0,137900000,Дорогомилово,Студенческая ,20к1,Студенческая,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,6,3,118.66,-1,0,195551680,Замоскворечье,Космодамианская набережная,4/22С8,Новокузнецкая,Клубный дом Космо 4/22,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,32,36,3,113.0,-1,0,129000000,Хорошевский,Ленинградский проспект,37/4,ЦСКА,Прайм Парк,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,27,53,3,124.0,-1,0,118000000,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,14,34,2,59.1,-1,0,23468610,Левобережный,Ленинградское шоссе,,Беломорская,Северный порт. Береговые кварталы,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,9,32,2,62.7,-1,0,49800000,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,4,5,3,115.0,-1,0,98000000,Хамовники,Кропоткинский переулок,4С1,Парк Культуры,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,5,2,38.1,-1,0,17430750,Марфино,Ботаническая ,29К1,Владыкино,VERY,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,4,24,3,136.0,-1,0,96000000,Раменки,Ломоносовский проспект,25к3,Университет,Dominion,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,10,10,1,38.5,-1,0,11280000,Выхино-Жулебино,Жулебинский бульвар,6/11,Лермонтовский проспект,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,10,3,105.8,-1,0,115430498,Дорогомилово,,3к8,Поклонная,Виктори Парк Резиденсез ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,24,44,4,200.5,-1,0,160000000,Раменки,Минская ,2,Минская,Долина Сетунь,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,4,4,5,396.0,-1,0,997920000,Таганский, Солянка,7,Китай-город,Дом с Атлантами,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,21,2,48.1,-1,0,15680600,Очаково-Матвеевское,Аминьевское шоссе,6,Давыдково,West Tower (Апартаменты бизнес-класса),Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,3,5,311.0,-1,0,265000000,Хамовники,1-й Зачатьевский переулок,6,Кропоткинская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,24,25,4,300.0,-1,0,169990000,Очаково-Матвеевское,Нежинская ,5к2,Матвеевская,Городские резиденции SPIRES,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,44,3,83.71,-1,0,28859441,Кунцево,48-й кв-л,,Кунцевская,Кутузовский Квартал ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,6,6,3,137.7,-1,0,44500000,Хорошевский,2-й Хорошевский проезд,9К1,Беговая,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,14,23,4,201.0,-1,0,105000000,Раменки,Мичуринский проспект,26,Раменки,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,6,41,1,36.7,-1,0,22431040,Даниловский,Большая Тульская ,10С5,Тульская,Мангазея на Тульской,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,10,37,4,88.4,-1,0,72990000,Хорошевский,Ленинградский проспект,37/5,Аэропорт,Прайм Парк,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,19,3,99.0,-1,0,53000000,Хорошево-Мневники,Шелепихинская набережная,34к2зд2,Шелепиха,Сердце Столицы,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,9,2,87.9,-1,0,146485350,Хамовники,531-й кв-л,,Спортивная,Дом 22 ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,6,6,4,210.8,-1,0,171000000,Хамовники,Комсомольский проспект,42С2,Спортивная,Clerkenwell House,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,14,58,2,60.2,-1,0,21000000,Ростокино,проспект Мира,188Бк1,Ростокино,Триколор,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,4,27,2,65.91,-1,0,44571000,Крылатское,Крылатская ,23,Молодёжная,Дом Горизонтов,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,7,17,2,60.3,-1,0,13100000,Некрасовка,Рождественская ,18,Некрасовка,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,31,38,4,158.0,-1,0,60000000,Ростокино,проспект Мира,188Бк4,Ростокино,Триколор,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,14,34,3,59.3,-1,0,28339470,Обручевский,,,Калужская,Эвер ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,59,85,2,90.3,-1,0,75000000,Пресненский,1-й Красногвардейский проезд,21с1,Деловой центр,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,6,2,70.0,-1,0,31900000,Москворечье-Сабурово,переулок 1-й Котляковский,2Ак3,Варшавская,LIFE Варшавская,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,9,28,3,87.7,-1,0,32115301,Даниловский,,,Павелецкая,Павелецкая Сити ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,8,9,2,60.7,-1,0,74100000,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,24,24,2,57.4,-1,0,37480000,Хорошево-Мневники,Шелепихинская набережная,34к3зд7,Шелепиха,Сердце Столицы,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,11,2,47.0,-1,0,25295400,,,В14 кв-л,Серебряный Бор,Сберсити ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,27,1,45.7,-1,0,21798900,Басманный, Фридриха Энгельса,56С9,Бауманская,Дом 56,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,6,42,1,42.0,-1,0,29000000,Хорошево-Мневники,Шелепихинская набережная,34к5,Шелепиха,Сердце Столицы,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,8,9,1,57.6,-1,0,117936000,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,9,40,1,41.5,-1,0,32000000,Хорошевский,Ленинградский проспект,37/4,ЦСКА,Прайм Парк,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,5,21,1,65.9,-1,0,82172522,Пресненский, Костикова,4к1,Улица 1905 года,Lucky,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,13,41,1,41.5,-1,0,31000000,Хорошевский,Ленинградский проспект,37/6,Аэропорт,Прайм Парк,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,16,1,45.0,-1,0,23274675,Филевский парк,Береговой проезд,2,Фили,Береговой-2,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,18,22,1,30.0,-1,0,11700000,,бульвар Андрея Тарковского,11,Рассказовка,Рассказово,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,59,1,30.4,-1,0,Не указано,Можайский,,,Давыдково,Веер ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,20,1,59.0,-1,0,61800000,Пресненский, Костикова,4к6,Улица 1905 года,Lucky,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,49,1,38.79,-1,0,18572846,Савеловский,,,Дмитровская,Симфония 34 ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,10,10,1,38.5,-1,0,11280000,Выхино-Жулебино,Жулебинский бульвар,6/11,Лермонтовский проспект,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,4,6,1,50.2,-1,0,57228000,Замоскворечье,Космодамианская набережная,4/22С9,Новокузнецкая,Клубный дом Космо 4/22,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,1,10,1,31.0,-1,0,14500000,Раменки,Мичуринский проспект,10К1,Ломоносовский проспект,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,44,1,31.61,-1,0,14381127,Кунцево,48-й кв-л,,Кунцевская,Кутузовский Квартал ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,4,6,1,59.35,-1,0,101785250,Мещанский, Кузнецкий Мост,12/3С1,Кузнецкий мост,Kuznetsky Most 12 by Lalique,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,24,34,1,30.0,-1,0,17691000,Обручевский,,,Воронцовская,Эвер ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,25,45,1,64.0,-1,0,40999999,Дорогомилово,Кутузовский проезд,16А/1,Шелепиха,River Park Кутузовский,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,46,1,34.8,-1,0,16375836,Даниловский,,,Павелецкая,Павелецкая Сити ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,7,20,1,43.09,-1,0,20252300,Даниловский,Автозаводская ,26,Тульская,FORST,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,7,35,1,39.22,-1,0,18847239,Котловка,31/2,31/2,Профсоюзная,Новые Академики ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,12,16,1,44.0,-1,0,26296000,Раменки,проспект Генерала Дорохова,39к2Л,Минская,Собрание клубных домов West Garden,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,20,49,1,40.62,-1,0,18197760,Марьина роща,,,Марьина Роща,Тэйт ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,16,17,1,35.1,-1,0,16800000,Ярославский,Ярославское шоссе,51,ВДНХ,Я51,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,9,18,1,49.8,-1,0,60432000,Хамовники,,,Воробьёвы горы,Коллекция Лужники ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,44,1,48.1,-1,0,25000000,Пресненский,Ходынская ,2,Улица 1905 года,Пресня Сити,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,6,13,1,85.04,-1,0,130383328,Мещанский,Садовая-Сухаревская ,14,Цветной бульвар,Клубный дом Forum,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,15,28,1,40.0,-1,0,30500000,Раменки,Винницкая ,8к3,Раменки,Настоящее,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,7,20,1,43.09,-1,0,20252300,Даниловский,Автозаводская ,26,Тульская,FORST,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,17,1,35.8,-1,0,10399999,Марьино,Братиславская ,5,Братиславская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,7,35,1,39.22,-1,0,18847239,Котловка,31/2,31/2,Профсоюзная,Новые Академики ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,12,16,1,44.0,-1,0,26296000,Раменки,проспект Генерала Дорохова,39к2Л,Минская,Собрание клубных домов West Garden,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,9,1,32.9,-1,0,8900000,Богородское,Краснобогатырская ,75К2,Преображенская площадь,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,20,49,1,40.62,-1,0,18197760,Марьина роща,,,Марьина Роща,Тэйт ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,16,17,1,35.1,-1,0,16800000,Ярославский,Ярославское шоссе,51,ВДНХ,Я51,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,4,6,1,35.1,-1,0,23000000,Басманный, Покровка,38С1,Курская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,9,18,1,49.8,-1,0,60432000,Хамовники,,,Воробьёвы горы,Коллекция Лужники ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,15,28,1,40.0,-1,0,30500000,Раменки,Винницкая ,8к3,Раменки,Настоящее,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,9,16,1,19.0,-1,0,6000000,Отрадное,Алтуфьевское шоссе,2,Владыкино,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,6,13,1,85.04,-1,0,130383328,Мещанский,Садовая-Сухаревская ,14,Цветной бульвар,Клубный дом Forum,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,10,12,1,55.0,-1,0,32500000,Тверской,2-я Брестская ,6,Маяковская,Резиденция Тверская,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,15,17,1,34.3,-1,0,9100000,Марьино,Братиславская ,27К1,Братиславская,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,14,1,72.6,-1,0,139410000,Якиманка,,,Полянка,Лаврушинский ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,44,1,48.1,-1,0,25000000,Пресненский,Ходынская ,2,Улица 1905 года,Пресня Сити,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,14,1,39.0,-1,0,9300000,Ново-Переделкино, Шолохова,2,Новопеределкино,,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,3,11,1,55.8,-1,0,52675646,Даниловский,,,Павелецкая,Опус ЖК,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,13,30,1,93.8,-1,0,28999999,Щукино,проезд 4-й Красногорский,,Стрешнево,Moments,Нет информации,Не указано,Не указано,Не указано,Не указано
Москва,sale,flat,2,5,1,40.0,-1,0,9555000,, Жемчужная,1к4,Филатов Луг,,Нет информации,Не указано,Не указано,Не указано,Не указано
